account_id,account_name,coupon,date,week,month,action,mrr,plan,recurrence,segment
582314,aktcsd,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
698690,wppory,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
413371,texees,017,7/7/17,7/2/17,7/1/17,new,24.17,professional,annual,self-signup
190750,aceado,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
645899,skyolt,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,agency
370672,metser,,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,agency
99464,wixing,,7/7/17,7/2/17,7/1/17,new,29,professional,monthly,self-signup
552327,sixine,,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
842656,esle99,,7/7/17,7/2/17,7/1/17,new,99,personal,monthly,self-signup
551172,webrds,,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
781607,pokals,,7/7/17,7/2/17,7/1/17,new,24.17,professional,monthly,affiliate
944621,eve802,,7/7/17,7/2/17,7/1/17,new,552,personal,monthly,affiliate
379129,tghhre,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
307728,simoke,,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
395318,afferm,,7/7/17,7/2/17,7/1/17,new,99,personal,monthly,self-signup
958467,blu4hr,017,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,agency
463407,lmggcg,,7/7/17,7/2/17,7/1/17,new,24.17,premium,monthly,self-signup
705867,webgns,017,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
526213,netsec,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,sales assisted
16943,norlry,,7/7/17,7/2/17,7/1/17,new,0,personal,monthly,agency
222149,linore,017,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
625802,kinham,,7/7/17,7/2/17,7/1/17,new,99,personal,monthly,self-signup
977203,akitam,,7/7/17,7/2/17,7/1/17,new,29,premium,monthly,self-signup
398116,shahpc,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
760848,pmwine,,7/7/17,7/2/17,7/1/17,new,207.5,personal,monthly,self-signup
252326,grebar,017,7/7/17,7/2/17,7/1/17,new,99,personal,monthly,affiliate
665478,ingare,ree,7/7/17,7/2/17,7/1/17,new,0,personal,monthly,self-signup
143641,sean16,,7/7/17,7/2/17,7/1/17,new,24.17,professional,monthly,self-signup
514265,kca017,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
720415,tercel,017,7/7/17,7/2/17,7/1/17,new,99,personal,monthly,affiliate
667469,dodurd,ual,7/7/17,7/2/17,7/1/17,new,24.17,comped,annual,self-signup
123536,renrk1,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
60259,cleces,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,sales assisted
10245,civsys,,7/7/17,7/2/17,7/1/17,new,99,professional,monthly,self-signup
962611,thrion,017,7/7/17,7/2/17,7/1/17,new,82.5,personal,monthly,self-signup
937827,lenhat,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,sales assisted
343855,banfba,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
849212,dansun,p30,7/7/17,7/2/17,7/1/17,new,29,professional,monthly,affiliate
805243,moaase,t50,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
68252,pinepg,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
701793,vcbcbt,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
279028,cles17,e33,7/7/17,7/2/17,7/1/17,new,29,business,monthly,agency
297293,poatit,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
388510,numicc,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
685492,sinyus,,7/7/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
677339,boylop,017,7/7/17,7/2/17,7/1/17,new,24.17,personal,monthly,self-signup
530671,robant,017,7/8/17,7/2/17,7/1/17,new,82.5,personal,monthly,self-signup
379867,jayfer,n30,7/8/17,7/2/17,7/1/17,new,82.5,personal,monthly,self-signup
674038,nwp500,e33,7/8/17,7/2/17,7/1/17,new,29,professional,monthly,self-signup
512305,lifude,,7/8/17,7/2/17,7/1/17,new,249,professional,monthly,self-signup
187707,ottash,017,7/8/17,7/2/17,7/1/17,new,24.17,professional,monthly,self-signup
505899,homtho,,7/8/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
375057,voleet,017,7/8/17,7/2/17,7/1/17,new,99,personal,annual,self-signup
759569,props1,b50,7/8/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
577452,andlls,017,7/8/17,7/2/17,7/1/17,new,82.5,personal,monthly,self-signup
598547,pamcpl,off,7/8/17,7/2/17,7/1/17,new,29,professional,monthly,self-signup
513949,bryeph,,7/8/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
43381,souier,,7/8/17,7/2/17,7/1/17,new,99,professional,monthly,self-signup
64031,belgds,,7/8/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
209886,stanks,017,7/8/17,7/2/17,7/1/17,new,48.95,personal,monthly,self-signup
224611,zocult,,7/8/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
834543,aar017,log,7/8/17,7/2/17,7/1/17,new,29,professional,monthly,agency
738957,easliq,ual,7/8/17,7/2/17,7/1/17,new,24.17,professional,monthly,self-signup
510206,thewer,,7/8/17,7/2/17,7/1/17,new,24.17,personal,annual,agency
901273,omiixy,,7/8/17,7/2/17,7/1/17,new,29,personal,monthly,self-signup
181152,wisdge,017,7/8/17,7/2/17,7/1/17,new,29,professional,monthly,self-signup
845117,apptox,017,7/8/17,7/2/17,7/1/17,new,99,personal,monthly,self-signup
778317,gwvnes,,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
60785,buca21,off,7/9/17,7/9/17,7/1/17,new,36.62,personal,monthly,agency
747757,cgc017,b50,7/9/17,7/9/17,7/1/17,new,99,personal,monthly,affiliate
60925,whiork,,7/9/17,7/9/17,7/1/17,new,249,personal,monthly,self-signup
984642,aama44,,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
252380,cirley,off,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
701057,oollsp,e33,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
251884,remube,,7/9/17,7/9/17,7/1/17,new,43.95,professional,monthly,self-signup
161402,allant,off,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
883227,thepes,,7/9/17,7/9/17,7/1/17,new,48.95,business,monthly,self-signup
841932,law314,,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
783724,matost,,7/9/17,7/9/17,7/1/17,new,48.95,personal,monthly,self-signup
632666,unled1,,7/9/17,7/9/17,7/1/17,new,99,professional,monthly,self-signup
757105,ppmnds,,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,agency
152751,citbox,off,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
747775,expise,log,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
578574,prellc,log,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
515514,roella,log,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
955073,wesare,off,7/9/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
420346,nevinc,off,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
724200,steste,,7/9/17,7/9/17,7/1/17,new,29,professional,monthly,agency
686644,evoogi,,7/9/17,7/9/17,7/1/17,new,29,premium,monthly,self-signup
226423,jmdion,,7/9/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
865212,boylop,,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,agency
829181,jukosh,e25,7/9/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
378074,steste,log,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
351733,mzmdad,,7/9/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
400242,fisign,,7/9/17,7/9/17,7/1/17,new,29,premium,monthly,affiliate
384434,dojl25,,7/9/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
236677,webgns,,7/9/17,7/9/17,7/1/17,new,24.17,personal,annual,self-signup
51535,jvivis,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,sales assisted
409267,bizate,off,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
758622,cgr875,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
436362,cricle,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,agency
343516,senest,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
480630,wpmake,,7/10/17,7/9/17,7/1/17,new,24.17,personal,annual,self-signup
706561,reaves,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
579679,mkrers,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
74511,expgen,p30,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,sales assisted
741693,jahead,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
285728,micent,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
74718,amyint,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
320573,kchhau,,7/10/17,7/9/17,7/1/17,new,24.17,premium,monthly,affiliate
903557,marley,,7/10/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
940212,douiar,,7/10/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
902996,frir26,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
16037,claath,,7/10/17,7/9/17,7/1/17,new,82.5,professional,monthly,sales assisted
918319,diglex,off,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
938805,scmscm,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
38129,danllc,,7/10/17,7/9/17,7/1/17,new,99,personal,annual,self-signup
61601,prellc,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
33976,morght,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
30717,ssb017,,7/10/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
381903,zoekic,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
348604,banque,ual,7/10/17,7/9/17,7/1/17,new,40.79,personal,monthly,sales assisted
942749,teknit,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
596428,gpb014,,7/10/17,7/9/17,7/1/17,new,24.17,premium,annual,self-signup
459660,teafit,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
798227,woo911,,7/10/17,7/9/17,7/1/17,new,99,professional,monthly,self-signup
278289,thoeas,,7/10/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
577629,labifi,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,agency
915970,jaseif,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
590728,evetia,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
849429,safeng,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,sales assisted
366178,wakusa,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
646583,mola4b,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
542688,raglls,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
849062,wouers,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
587591,thella,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,agency
17451,boogah,,7/10/17,7/9/17,7/1/17,new,48.95,personal,monthly,self-signup
781375,a24our,,7/10/17,7/9/17,7/1/17,new,99,business,monthly,self-signup
480598,youngs,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
692991,retell,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
194343,zenful,,7/10/17,7/9/17,7/1/17,new,24.17,professional,monthly,agency
618152,ble017,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
230289,hitemy,log,7/10/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
768280,indpod,ree,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
547157,liedui,,7/10/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
197276,levng2,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
457142,twazan,,7/10/17,7/9/17,7/1/17,new,249,personal,monthly,self-signup
38088,persts,e33,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
701806,thiace,,7/10/17,7/9/17,7/1/17,new,29,business,monthly,self-signup
644780,mulltd,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,agency
132694,ukouko,,7/10/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
118807,estgrp,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
716641,ptstst,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,agency
349646,theher,,7/10/17,7/9/17,7/1/17,new,99,personal,annual,agency
198053,theown,off,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
692182,fosart,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
615539,s3sion,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
579524,ysartz,,7/10/17,7/9/17,7/1/17,new,24.17,business,monthly,agency
877717,novaus,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
915002,qylqyl,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,sales assisted
974114,kidown,p30,7/10/17,7/9/17,7/1/17,new,53.25,personal,monthly,self-signup
918779,jwaite,log,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
761560,lating,ual,7/10/17,7/9/17,7/1/17,new,24.17,business,monthly,self-signup
150408,fusers,e33,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
35422,nurnu2,off,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
274414,cowmst,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
69279,etmte1,,7/10/17,7/9/17,7/1/17,new,29,personal,annual,self-signup
434340,fitess,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
523013,youngs,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
114001,tonill,,7/10/17,7/9/17,7/1/17,new,24.17,premium,monthly,self-signup
392535,jkloss,,7/10/17,7/9/17,7/1/17,new,552,personal,monthly,self-signup
236492,aopopi,p30,7/10/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
462944,cgr875,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
307023,cmmain,ual,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
155710,xvblog,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
713486,brahed,t50,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
973100,emmich,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
23781,hesion,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
467034,sagems,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
913773,ciiiie,,7/10/17,7/9/17,7/1/17,new,249,personal,annual,self-signup
247620,noseat,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
973764,redade,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
444562,klomps,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,agency
311824,surtit,,7/10/17,7/9/17,7/1/17,new,600,professional,monthly,affiliate
411918,adrita,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
541170,rowrt1,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,affiliate
486050,bjsder,off,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,sales assisted
815998,whieco,,7/10/17,7/9/17,7/1/17,new,43.95,personal,monthly,segment
948608,max753,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
771114,tridfw,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
7512,elckj1,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
90495,airrdk,off,7/10/17,7/9/17,7/1/17,new,40.79,professional,monthly,affiliate
651356,thenin,off,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,sales assisted
214446,rigane,ual,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
715092,dcw329,,7/10/17,7/9/17,7/1/17,new,82.5,personal,monthly,affiliate
661764,webong,e33,7/10/17,7/9/17,7/1/17,new,29,premium,annual,affiliate
231116,kenhwp,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
819871,suz102,log,7/10/17,7/9/17,7/1/17,new,29,premium,monthly,affiliate
585727,pitlth,p30,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
862805,chsrce,e33,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
286734,labaud,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
78575,skyctr,ual,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
367357,rciiwc,,7/10/17,7/9/17,7/1/17,new,24.17,personal,monthly,sales assisted
319963,hanome,t50,7/10/17,7/9/17,7/1/17,new,99,premium,monthly,affiliate
458195,alitna,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
2731,tpaweb,,7/10/17,7/9/17,7/1/17,new,249,personal,monthly,self-signup
727602,gooign,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,agency
544955,wbdbdc,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
128353,ehoity,,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
227076,yalces,off,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
18525,insade,,7/10/17,7/9/17,7/1/17,new,48.95,personal,monthly,self-signup
503364,bgpbgp,off,7/10/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
28944,aljurk,,7/10/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
766078,vinars,,7/10/17,7/9/17,7/1/17,new,99,personal,monthly,agency
760320,tylrnm,,7/11/17,7/9/17,7/1/17,new,24.17,premium,monthly,self-signup
922127,est002,,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
302721,cavion,,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
650655,wilpta,,7/11/17,7/9/17,7/1/17,new,36.62,personal,monthly,self-signup
46443,arttes,,7/11/17,7/9/17,7/1/17,new,24.17,professional,monthly,self-signup
21034,surtit,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
249114,chabel,p30,7/11/17,7/9/17,7/1/17,new,82.5,professional,monthly,self-signup
154998,nzanza,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
15985,eldldy,,7/11/17,7/9/17,7/1/17,new,24.17,business,monthly,self-signup
565490,ramsey,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
55564,mlaa90,,7/11/17,7/9/17,7/1/17,new,43.95,professional,monthly,self-signup
29967,bextal,,7/11/17,7/9/17,7/1/17,new,40.79,personal,monthly,affiliate
182805,weblex,p30,7/11/17,7/9/17,7/1/17,new,24.17,comped,monthly,self-signup
126246,rjw746,off,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
560112,jerley,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
960095,evalin,,7/11/17,7/9/17,7/1/17,new,249,professional,monthly,self-signup
114541,aisali,,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,agency
856728,phirer,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
862063,albos2,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
834080,drea01,off,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
614333,couets,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,sales assisted
695117,uncory,,7/11/17,7/9/17,7/1/17,new,29,business,monthly,self-signup
9110,berler,ual,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
543809,chrfer,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
589333,rooite,off,7/11/17,7/9/17,7/1/17,new,29,premium,monthly,self-signup
543153,conn13,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
94955,timmbh,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
62274,bcskin,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
725852,dryyp1,600,7/11/17,7/9/17,7/1/17,new,600,personal,monthly,self-signup
263874,carr55,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
487005,saglog,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
401138,clelaw,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
326899,prorks,off,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
127202,ajgdia,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
197505,simmen,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
434384,chrres,,7/11/17,7/9/17,7/1/17,new,99,professional,monthly,self-signup
958041,clilud,off,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
358164,bluna5,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
320838,jukosh,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
453247,mas613,,7/11/17,7/9/17,7/1/17,new,0,professional,monthly,sales assisted
511790,awppny,,7/11/17,7/9/17,7/1/17,new,0,premium,monthly,sales assisted
391413,nzanza,,7/11/17,7/9/17,7/1/17,new,0,personal,monthly,self-signup
755425,wpruel,,7/11/17,7/9/17,7/1/17,new,0,professional,monthly,self-signup
541619,acndeb,,7/11/17,7/9/17,7/1/17,new,0,personal,monthly,self-signup
885507,pitlth,,7/11/17,7/9/17,7/1/17,new,0,personal,monthly,sales assisted
131980,saerds,,7/11/17,7/9/17,7/1/17,new,0,personal,monthly,self-signup
312901,buiity,,7/11/17,7/9/17,7/1/17,new,0,personal,monthly,self-signup
629511,hathmg,,7/11/17,7/9/17,7/1/17,new,0,professional,monthly,self-signup
40280,grefin,ual,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
49445,strmko,,7/11/17,7/9/17,7/1/17,new,99,professional,monthly,self-signup
17594,vicel1,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,affiliate
873833,schert,,7/11/17,7/9/17,7/1/17,new,82.5,personal,monthly,affiliate
572397,lanuse,p30,7/11/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
216612,staech,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
745294,suminn,,7/11/17,7/9/17,7/1/17,new,82.5,professional,monthly,self-signup
867301,orotos,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
791749,denncy,ual,7/11/17,7/9/17,7/1/17,new,24.17,professional,monthly,self-signup
944902,carhab,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
943750,tinign,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,sales assisted
701165,mpbers,off,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
653205,new100,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
505987,karghi,,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
450831,graign,,7/11/17,7/9/17,7/1/17,new,24.17,professional,monthly,agency
601389,ehoity,log,7/11/17,7/9/17,7/1/17,new,29,premium,monthly,affiliate
346100,iellsf,off,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
879572,stiech,off,7/11/17,7/9/17,7/1/17,new,48.95,personal,monthly,affiliate
398005,tesats,b50,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,affiliate
48490,haprty,,7/11/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
960655,ablpat,,7/11/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
646858,qvivik,off,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
596162,buiiot,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
366143,lauray,,7/11/17,7/9/17,7/1/17,new,99,business,monthly,agency
549012,haytda,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
503034,beaade,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
143951,steice,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
351292,marurd,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
102969,cciine,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
344023,doneph,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
661704,aaxxel,,7/11/17,7/9/17,7/1/17,new,99,personal,monthly,self-signup
766017,iardog,,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,self-signup
255866,wpdd3v,,7/11/17,7/9/17,7/1/17,new,29,premium,monthly,self-signup
583454,pmgess,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
386862,mariss,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,agency
282663,aktcsd,,7/11/17,7/9/17,7/1/17,new,48.95,personal,monthly,affiliate
962640,osclmi,,7/11/17,7/9/17,7/1/17,new,29,professional,monthly,agency
902091,ascdia,,7/11/17,7/9/17,7/1/17,new,24.17,professional,monthly,self-signup
356987,meae17,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,agency
490965,lamina,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
527580,pladia,,7/11/17,7/9/17,7/1/17,new,43.95,professional,monthly,self-signup
67347,preebo,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
394208,cimmsf,off,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
434854,epigym,b50,7/11/17,7/9/17,7/1/17,new,99,personal,annual,self-signup
576079,ukecor,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
443755,fswool,p30,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
244420,pladia,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,affiliate
546993,preth1,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
978442,hapltd,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
998514,adm146,s50,7/11/17,7/9/17,7/1/17,new,600,personal,monthly,affiliate
342746,blur23,,7/11/17,7/9/17,7/1/17,new,29,professional,annual,self-signup
302123,andost,off,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
854832,unled1,ual,7/11/17,7/9/17,7/1/17,new,82.5,personal,monthly,self-signup
660524,mlaa90,off,7/11/17,7/9/17,7/1/17,new,82.5,professional,monthly,self-signup
633643,tyf017,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,agency
480924,cpccmx,wpe,7/11/17,7/9/17,7/1/17,new,552,professional,monthly,self-signup
378618,heats4,log,7/11/17,7/9/17,7/1/17,new,43.95,personal,monthly,agency
160313,nlgray,,7/11/17,7/9/17,7/1/17,new,29,personal,monthly,self-signup
958476,nvtvtt,,7/11/17,7/9/17,7/1/17,new,24.17,personal,monthly,self-signup
